specimen_ID,digitizer,scale,x,y
,,,1431.5,1573.5
,,,1313.5,1571.5
,,,1269.5,1539.5
,,,1183.5,1511.5
,,,925.5,1637.5
,,,1197.5,1647.5
,,,1219.5,1715.5
,,,1233.5,1733.5
,,,1429.5,1689.5
,,,1221.5,1787.5
,,,941.5,1709.5
,,,1251.5,1815.5
JG170712-022,AZ,140.057,1738,1060
,,140.057,1355.5,1087.5
,,140.129,1397.5,1135.5
,,148.054,1485.5,1141.5
,,,1551.5,1129.5
,,,1609.5,1191.5
,,,1601.5,1239.5
,,,1579.5,1245.5
,,,1467.5,1221.5
,,,1349.5,1223.5
,,,1303.5,1181.5
,,,1215.5,1161.5
,,,953.5,1267.5
,,,1229.5,1297.5
,,,1245.5,1357.5
,,,1267.5,1375.5
,,,1497.5,1341.5
,,,1259.5,1431.5
,,,967.5,1349.5
,,,1283.5,1463.5
JG170712-028,AZ,138,1910,413
,,140.057,1519.5,410.5
,,140.129,1579.5,460.5
,,142.056,1649.5,478.5
,,,1719.5,468.5
,,,1773.5,538.5
,,,1767.5,592.5
,,,1735.5,596.5
,,,1633.5,558.5
,,,1515.5,556.5
,,,1475.5,506.5
,,,1399.5,466.5
,,,1127.5,576.5
,,,1393.5,614.5
,,,1391.5,686.5
,,,1411.5,704.5
,,,1623.5,684.5
,,,1379.5,764.5
,,,1123.5,660.5
,,,1417.5,800.5
JG170712-049,AZ,138.014,1904,437
,,138.014,1487.5,418.5
,,142.056,1535.5,470.5
,,142.056,1623.5,484.5
,,,1699.5,478.5
,,,1745.5,558.5
,,,1741.5,602.5
,,,1713.5,610.5
,,,1599.5,570.5
,,,1481.5,566.5
,,,1433.5,516.5
,,,1351.5,484.5
,,,1067.5,592.5
,,,1355.5,634.5
,,,1363.5,702.5
,,,1377.5,720.5
,,,1599.5,702.5
,,,1359.5,782.5
,,,1067.5,676.5
,,,1389.5,816.5
JL190619-006,AZ,135,1884,192
,,132,1370.5,218.5
,,141.032,1433.5,281.5
,,138,1535.5,284.5
,,,1616.5,275.5
,,,1697.5,380.5
,,,1688.5,428.5
,,,1664.5,440.5
,,,1514.5,392.5
,,,1367.5,401.5
,,,1298.5,332.5
,,,1193.5,302.5
,,,854.5,455.5
,,,1208.5,491.5
,,,1229.5,584.5
,,,1247.5,605.5
,,,1529.5,563.5
,,,1217.5,683.5
,,,848.5,560.5
,,,1262.5,725.5
FJ190827-009,CH,97,1936,444
,,95,1507.5,451.5
,,101,1563.5,495.5
,,,1659.5,503.5
,,,1731.5,495.5
,,,1771.5,571.5
,,,1763.5,623.5
,,,1735.5,627.5
,,,1619.5,587.5
,,,1503.5,591.5
,,,1455.5,539.5
,,,1371.5,499.5
,,,1075.5,615.5
,,,1367.5,647.5
,,,1371.5,715.5
,,,1391.5,751.5
,,,1615.5,727.5
,,,1375.5,799.5
,,,1075.5,691.5
,,,1387.5,839.5
JG170712-022,CH,108,1732,1072
,,100,1355.5,1099.5
,,100,1399.5,1139.5
,,,1479.5,1143.5
,,,1547.5,1131.5
,,,1603.5,1187.5
,,,1595.5,1243.5
,,,1571.5,1247.5
,,,1467.5,1227.5
,,,1347.5,1223.5
,,,1303.5,1183.5
,,,1215.5,1159.5
,,,963.5,1283.5
,,,1239.5,1299.5
,,,1251.5,1359.5
,,,1259.5,1383.5
,,,1479.5,1335.5
,,,1247.5,1423.5
,,,967.5,1347.5
,,,1255.5,1463.5
FJ170709-063,CH,100,1860,544
,,108,1487.5,527.5
,,104,1515.5,591.5
,,,1599.5,603.5
,,,1651.5,595.5
,,,1707.5,683.5
,,,1683.5,711.5
,,,1663.5,707.5
,,,1579.5,667.5
,,,1459.5,663.5
,,,1435.5,623.5
,,,1359.5,595.5
,,,1095.5,695.5
,,,1355.5,739.5
,,,1359.5,791.5
,,,1383.5,811.5
,,,1591.5,803.5
,,,1363.5,867.5
,,,1087.5,759.5
,,,1347.5,903.5
JG170708-021,CH,98,1689,539
,,103.044,1316.5,467.5
,,102,1355.5,521.5
,,,1439.5,548.5
,,,1499.5,560.5
,,,1532.5,623.5
,,,1508.5,665.5
,,,1487.5,671.5
,,,1394.5,620.5
,,,1283.5,590.5
,,,1253.5,533.5
,,,1193.5,491.5
,,,908.5,524.5
,,,1157.5,623.5
,,,1157.5,689.5
,,,1169.5,719.5
,,,1373.5,737.5
,,,1148.5,758.5
,,,896.5,599.5
,,,1139.5,797.5
AOI190709-001,CH,104.005,1824,568
,,102,1491.5,619.5
,,102,1531.5,639.5
,,,1611.5,643.5
,,,1667.5,631.5
,,,1727.5,687.5
,,,1731.5,735.5
,,,1707.5,747.5
,,,1599.5,719.5
,,,1503.5,727.5
,,,1463.5,687.5
,,,1383.5,663.5
,,,1159.5,791.5
,,,1403.5,783.5
,,,1415.5,855.5
,,,1443.5,871.5
,,,1619.5,831.5
,,,1403.5,915.5
,,,1143.5,843.5
,,,1431.5,947.5
FJ190827-017,CH,96.021,2348,480
,,90,1947.5,431.5
,,92.022,1987.5,475.5
,,,2067.5,507.5
,,,2135.5,507.5
,,,2187.5,575.5
,,,2167.5,627.5
,,,2135.5,635.5
,,,2035.5,579.5
,,,1915.5,559.5
,,,1887.5,511.5
,,,1807.5,463.5
,,,1495.5,531.5
,,,1783.5,615.5
,,,1775.5,679.5
,,,1791.5,707.5
,,,2023.5,711.5
,,,1759.5,747.5
,,,1479.5,603.5
,,,1755.5,791.5
JG170712-028,CH,98.02,1904,416
,,100.02,1527.5,415.5
,,98.082,1575.5,463.5
,,,1651.5,479.5
,,,1719.5,471.5
,,,1775.5,531.5
,,,1775.5,575.5
,,,1735.5,599.5
,,,1635.5,555.5
,,,1515.5,559.5
,,,1479.5,507.5
,,,1395.5,467.5
,,,1127.5,571.5
,,,1399.5,623.5
,,,1403.5,691.5
,,,1415.5,715.5
,,,1647.5,687.5
,,,1399.5,759.5
,,,1107.5,659.5
,,,1391.5,807.5
FJ190827-007,CH,116,2016,304
,,100,1611.5,303.5
,,104.077,1675.5,359.5
,,,1771.5,371.5
,,,1843.5,359.5
,,,1911.5,431.5
,,,1903.5,487.5
,,,1863.5,491.5
,,,1747.5,455.5
,,,1607.5,459.5
,,,1551.5,399.5
,,,1443.5,359.5
,,,1143.5,491.5
,,,1479.5,531.5
,,,1483.5,607.5
,,,1495.5,639.5
,,,1763.5,595.5
,,,1479.5,695.5
,,,1147.5,587.5
,,,1479.5,747.5
FJ190711-001,CH,100,1968,200
,,104,1403.5,203.5
,,100,1483.5,271.5
,,,1619.5,287.5
,,,1699.5,275.5
,,,1783.5,387.5
,,,1767.5,459.5
,,,1723.5,467.5
,,,1583.5,415.5
,,,1419.5,415.5
,,,1335.5,331.5
,,,1223.5,299.5
,,,859.5,459.5
,,,1247.5,515.5
,,,1271.5,623.5
,,,1283.5,663.5
,,,1603.5,603.5
,,,1259.5,735.5
,,,867.5,587.5
,,,1259.5,787.5
JL190619-006,CH,102,1880,216
,,102,1367.5,239.5
,,102.02,1423.5,279.5
,,,1535.5,295.5
,,,1615.5,279.5
,,,1699.5,375.5
,,,1687.5,439.5
,,,1655.5,447.5
,,,1511.5,395.5
,,,1359.5,395.5
,,,1295.5,331.5
,,,1191.5,299.5
,,,847.5,451.5
,,,1223.5,499.5
,,,1227.5,583.5
,,,1239.5,619.5
,,,1507.5,571.5
,,,1219.5,671.5
,,,855.5,559.5
,,,1211.5,727.5
JG170712-049,CH,94,1905,426
,,96,1484.5,440.5
,,108,1526.5,476.5
,,,1613.5,488.5
,,,1700.5,488.5
,,,1745.5,551.5
,,,1742.5,614.5
,,,1709.5,611.5
,,,1598.5,578.5
,,,1475.5,563.5
,,,1427.5,518.5
,,,1355.5,491.5
,,,1064.5,596.5
,,,1352.5,644.5
,,,1352.5,707.5
,,,1370.5,725.5
,,,1592.5,710.5
,,,1352.5,791.5
,,,1061.5,677.5
,,,1346.5,815.5
FJ170712-011,CH,100,1800,420
,,94,1436.5,437.5
,,104.019,1487.5,479.5
,,,1559.5,485.5
,,,1628.5,479.5
,,,1682.5,539.5
,,,1673.5,581.5
,,,1646.5,593.5
,,,1547.5,569.5
,,,1439.5,575.5
,,,1397.5,530.5
,,,1310.5,497.5
,,,1079.5,614.5
,,,1334.5,632.5
,,,1349.5,701.5
,,,1358.5,716.5
,,,1562.5,689.5
,,,1343.5,764.5
,,,1070.5,683.5
,,,1349.5,794.5
AOI190709-001,Samuel,138.014,1828.5,556.5
,,139.004,1488.5,601.5
,,139,1540.5,635.5
,,,1614.5,636.5
,,,1665.5,624.5
,,,1722.5,681.5
,,,1726.5,729.5
,,,1701.5,735.5
,,,1600.5,713.5
,,,1501.5,717.5
,,,1459.5,683.5
,,,1383.5,659.5
,,,1151.5,782.5
,,,1392.5,788.5
,,,1415.5,845.5
,,,1430.5,863.5
,,,1614.5,826.5
,,,1421.5,915.5
,,,1153.5,851.5
,,,1445.5,942.5
FJ170709-063,Samuel,140.014,1852,540
,,139.014,1468.5,540.5
,,137.015,1515.5,580.5
,,,1594.5,593.5
,,,1659.5,584.5
,,,1710.5,652.5
,,,1699.5,702.5
,,,1679.5,706.5
,,,1570.5,671.5
,,,1465.5,658.5
,,,1436.5,624.5
,,,1350.5,592.5
,,,1084.5,691.5
,,,1352.5,728.5
,,,1362.5,788.5
,,,1376.5,805.5
,,,1583.5,793.5
,,,1355.5,862.5
,,,1083.5,763.5
,,,1376.5,888.5
FJ170712-011,Samuel,138.014,1788,1199
,,139.014,1425.5,1172.5
,,139.014,1473.5,1219.5
,,,1548.5,1236.5
,,,1619.5,1235.5
,,,1653.5,1299.5
,,,1642.5,1355.5
,,,1613.5,1354.5
,,,1516.5,1312.5
,,,1416.5,1296.5
,,,1376.5,1249.5
,,,1295.5,1213.5
,,,1039.5,1294.5
,,,1298.5,1346.5
,,,1306.5,1409.5
,,,1316.5,1430.5
,,,1515.5,1433.5
,,,1292.5,1481.5
,,,1031.5,1362.5
,,,1311.5,1506.5
FJ190711-001,Samuel,139.004,1970,194
,,139,1400.167,216.833
,,139.004,1485.5,272.833
,,,1618.833,284.833
,,,1694.833,274.167
,,,1773.5,379.5
,,,1757.5,452.833
,,,1726.833,463.5
,,,1584.167,411.5
,,,1422.833,407.5
,,,1338.833,334.167
,,,1208.167,296.833
,,,865.5,464.833
,,,1240.167,514.167
,,,1265.5,612.833
,,,1281.5,644.833
,,,1582.833,603.5
,,,1257.5,738.167
,,,866.833,579.5
,,,1288.167,775.5
FJ190827-007,Samuel,141.004,2137,1016
,,140.004,1669.167,1043.5
,,138.004,1743.833,1094.167
,,,1833.167,1107.5
,,,1897.167,1092.833
,,,1963.833,1164.833
,,,1958.5,1224.833
,,,1933.167,1230.167
,,,1801.167,1194.167
,,,1677.167,1196.833
,,,1615.833,1138.167
,,,1510.5,1107.5
,,,1209.167,1250.167
,,,1538.5,1278.167
,,,1550.5,1359.833
,,,1566.5,1379.833
,,,1825.167,1339.833
,,,1551.833,1447.833
,,,1218.5,1337.167
,,,1575.833,1470.5
FJ190827-009,Samuel,138,1929,442
,,140.004,1505.5,449.5
,,141.004,1560.5,491.5
,,,1656.5,502.5
,,,1721.5,498.5
,,,1774.5,571.5
,,,1758.5,623.5
,,,1730.5,627.5
,,,1621.5,590.5
,,,1505.5,584.5
,,,1456.5,538.5
,,,1363.5,500.5
,,,1073.5,613.5
,,,1363.5,649.5
,,,1370.5,715.5
,,,1387.5,741.5
,,,1617.5,722.5
,,,1374.5,801.5
,,,1070.5,688.5
,,,1392.5,829.5
FJ190827-017,Samuel,140.175,2349,482
,,141.287,1947.5,429.5
,,141.227,1993.5,479.5
,,,2077.5,499.5
,,,2134.5,502.5
,,,2178.5,580.5
,,,2161.5,627.5
,,,2129.5,627.5
,,,2029.5,576.5
,,,1917.5,556.5
,,,1876.5,505.5
,,,1794.5,458.5
,,,1490.5,536.5
,,,1777.5,608.5
,,,1775.5,678.5
,,,1784.5,699.5
,,,2017.5,709.5
,,,1759.5,748.5
,,,1476.5,604.5
,,,1782.5,787.5
JG170708-021,Samuel,140.014,1696,539
,,140.004,1315.5,458.5
,,139.014,1358.5,514.5
,,,1434.5,544.5
,,,1498.5,552.5
,,,1527.5,620.5
,,,1503.5,666.5
,,,1481.5,669.5
,,,1394.5,616.5
,,,1286.5,584.5
,,,1255.5,532.5
,,,1184.5,486.5
,,,904.5,528.5
,,,1157.5,624.5
,,,1160.5,694.5
,,,1167.5,711.5
,,,1366.5,735.5
,,,1140.5,761.5
,,,889.5,603.5
,,,1154.5,791.5
JG170712-022,Samuel,140.014,1732,386
,,140.014,1335.5,413.5
,,137.015,1390.5,457.5
,,,1472.5,462.5
,,,1543.5,451.5
,,,1598.5,518.5
,,,1586.5,566.5
,,,1564.5,570.5
,,,1454.5,541.5
,,,1338.5,546.5
,,,1297.5,504.5
,,,1206.5,479.5
,,,953.5,605.5
,,,1222.5,619.5
,,,1246.5,690.5
,,,1258.5,703.5
,,,1477.5,665.5
,,,1247.5,762.5
,,,950.5,675.5
,,,1269.5,783.5
JG170712-028,Samuel,138.014,1908,414
,,139.014,1517.5,421.5
,,140.014,1574.167,464.833
,,,1656.833,477.5
,,,1718.833,468.833
,,,1768.167,542.167
,,,1761.5,593.5
,,,1734.167,601.5
,,,1628.167,561.5
,,,1512.167,556.167
,,,1472.833,507.5
,,,1394.167,473.5
,,,1124.167,581.167
,,,1387.5,620.5
,,,1395.5,690.5
,,,1408.167,709.833
,,,1620.833,689.833
,,,1390.833,765.167
,,,1114.833,662.5
,,,1410.167,790.5
JG170712-049,Samuel,140.022,1904,426
,,139.004,1475.833,427.5
,,140.508,1531.833,470.833
,,,1622.5,484.833
,,,1695.167,479.5
,,,1743.167,544.167
,,,1736.5,602.833
,,,1709.833,607.5
,,,1598.5,571.5
,,,1477.167,561.5
,,,1429.833,515.5
,,,1347.167,486.833
,,,1062.5,594.5
,,,1348.5,635.833
,,,1360.5,701.167
,,,1373.833,723.167
,,,1587.167,701.5
,,,1356.5,784.833
,,,1059.167,671.833
,,,1380.5,814.5
JL190619-006,Samuel,140.501,1885,204
,,140.504,1351.833,230.167
,,142.001,1426.5,279.5
,,,1531.833,288.833
,,,1615.833,275.5
,,,1682.5,347.5
,,,1685.167,434.167
,,,1659.833,442.167
,,,1510.5,395.5
,,,1366.5,396.833
,,,1298.5,335.5
,,,1189.167,299.5
,,,843.833,459.5
,,,1198.5,491.5
,,,1225.167,579.5
,,,1238.5,608.833
,,,1515.833,567.5
,,,1215.833,683.5
,,,841.167,567.5
,,,1251.833,716.833
AOI190709-001,CJS,140,1830,561
,,142,1491.5,603.5
,,141.014,1540.5,637.5
,,,1615.5,638.5
,,,1667.5,625.5
,,,1720.5,675.5
,,,1725.5,730.5
,,,1702.5,738.5
,,,1601.5,713.5
,,,1502.5,720.5
,,,1461.5,685.5
,,,1385.5,660.5
,,,1156.5,782.5
,,,1393.5,789.5
,,,1415.5,845.5
,,,1432.5,866.5
,,,1615.5,828.5
,,,1418.5,917.5
,,,1153.5,852.5
,,,1448.167,944.833
FJ170709-063,CJS,137.058,1854,545
,,136.059,1475.5,541.833
,,137.058,1515.5,585.833
,,,1596.833,595.167
,,,1662.167,587.167
,,,1711.5,655.167
,,,1699.5,703.167
,,,1679.5,708.5
,,,1568.833,671.167
,,,1464.833,661.833
,,,1439.5,625.833
,,,1350.167,593.833
,,,1092.833,691.167
,,,1355.5,731.167
,,,1363.5,789.833
,,,1376.833,807.167
,,,1582.167,793.833
,,,1352.833,865.833
,,,1082.167,763.167
,,,1386.167,892.5
FJ170712-011,CJS,140.014,1798,418
,,137.033,1439.5,444.167
,,138.014,1487.5,480.167
,,,1560.833,485.5
,,,1628.833,476.167
,,,1682.167,545.5
,,,1671.5,588.167
,,,1646.167,592.167
,,,1544.833,566.833
