id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
151869064,2023-03-21 17:34:28-04:00,2023-03-21,2023-03-21 21:34:28 UTC,America/Detroit,6560993,djuzych,,2023-03-21 21:35:07 UTC,2023-03-28 12:53:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/151869064,https://inaturalist-open-data.s3.amazonaws.com/photos/262104182/medium.jpg,,"","",1,0,true,3,"Hammond Ct, Bloomfield Hills, MI, US",42.58526182,-83.2325224473,4,,,,4,,open,false,,,,Oakland,Michigan,United States,Michigan,Oakland,Japanese maple,Acer palmatum,Japanese maple,Plantae,63512,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer palmatum,,,,
151869366,2023-03-21 17:37:51-04:00,2023-03-21,2023-03-21 21:37:51 UTC,America/Detroit,6560993,djuzych,,2023-03-21 21:38:12 UTC,2023-03-28 12:53:24 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/151869366,https://inaturalist-open-data.s3.amazonaws.com/photos/262104606/medium.jpg,,"","",1,0,true,3,"Hammond Ct, Bloomfield Hills, MI, US",42.5854081753,-83.2313367633,4,,,,4,,open,false,,,,Oakland,Michigan,United States,Michigan,Oakland,star magnolia,Magnolia stellata,star magnolia,Plantae,126710,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Magnoliales,,,Magnoliaceae,,,,,Magnolia,,Magnolia stellata,,,,
151952754,2023-03-22 15:18:55-04:00,2023-03-22,2023-03-22 19:18:55 UTC,Eastern Time (US & Canada),6598108,coleiannuzzi,,2023-03-22 19:19:07 UTC,2023-03-23 13:19:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/151952754,https://inaturalist-open-data.s3.amazonaws.com/photos/262260190/medium.jpg,,"","",3,0,false,3,"Concordia University, Montréal, QC, CA",45.493993587,-73.5790096948,29,,,,29,,open,false,,,,Communauté-Urbaine-de-Montréal,,Canada,Québec,Communauté-Urbaine-de-Montréal,Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,122767,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Columba,,Columba livia,,,Columba livia domestica,
152154633,2023-03-24 13:46:44-04:00,2023-03-24,2023-03-24 17:46:44 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-24 17:47:02 UTC,2023-03-26 16:36:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152154633,https://inaturalist-open-data.s3.amazonaws.com/photos/262627419/medium.jpg,,"","",1,0,false,3,"Hamilton County, US-TN, US",35.0608290732,-85.309765935,4,,,,4,,,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,Amur honeysuckle,Lonicera maackii,Amur honeysuckle,Plantae,82342,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Caprifolioideae,,,,Lonicera,,Lonicera maackii,,,,
152155413,2023-03-24 13:55:40-04:00,2023-03-24,2023-03-24 17:55:40 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-24 17:56:05 UTC,2023-04-14 23:30:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152155413,https://inaturalist-open-data.s3.amazonaws.com/photos/262635946/medium.jpg,,"","",2,1,false,3,"Coolidge Park Antique Carousel, Chattanooga, TN, US",35.0600836912,-85.3077543462,4,,,,4,,,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,Наперстянка пурпурная,Digitalis purpurea,purple foxglove,Plantae,53983,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Digitalideae,,Digitalis,,Digitalis purpurea,,,,
152158284,2023-03-24 14:30:03-04:00,2023-03-24,2023-03-24 18:30:03 UTC,America/Detroit,6560993,djuzych,,2023-03-24 18:30:36 UTC,2023-04-03 02:52:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152158284,https://inaturalist-open-data.s3.amazonaws.com/photos/262637072/medium.jpg,,"","",1,0,false,3,"Bridgeview Dr, Bloomfield Hills, MI, US",42.5903734848,-83.2271166404,9,,,,9,,open,false,,,,Oakland,Michigan,United States,Michigan,Oakland,Norway spruce,Picea abies,Norway spruce,Plantae,63567,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,Pinoideae,,,,Picea,,Picea abies,,,,
152159104,2023-03-24 14:39:59-04:00,2023-03-24,2023-03-24 18:39:59 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-24 18:40:12 UTC,2023-03-26 16:36:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152159104,https://inaturalist-open-data.s3.amazonaws.com/photos/263059131/medium.jpg,,"","",0,0,false,3,"Coolidge Park Antique Carousel, Chattanooga, TN, US",35.0599182537,-85.3061953281,4,,,,4,,,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,"",Prunus serrulata,Japanese Cherry,Plantae,125742,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,Prunus serrulata,,,,
152255084,2023-03-24 18:33:14-05:00,2023-03-24,2023-03-24 23:33:14 UTC,Central Time (US & Canada),6585021,dakshprashar,,2023-03-25 16:01:13 UTC,2023-03-25 23:12:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152255084,https://inaturalist-open-data.s3.amazonaws.com/photos/262812132/medium.jpg,,"","",1,0,false,3,"Orchid Garden Ct, Sugar Land, TX, US",29.5390633333,-95.59822,4,,,,4,,,false,,,,Fort Bend,Texas,United States,Texas,Fort Bend,King Ranch bluestem,Bothriochloa ischaemum,King Ranch bluestem,Plantae,75842,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Andropogoneae,Anthistiriinae,Bothriochloa,,Bothriochloa ischaemum,,,,
152256612,2023-03-19 18:30:57-05:00,2023-03-19,2023-03-19 23:30:57 UTC,Central Time (US & Canada),6585021,dakshprashar,,2023-03-25 16:14:11 UTC,2023-03-25 16:14:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152256612,https://inaturalist-open-data.s3.amazonaws.com/photos/262814792/medium.jpg,,"","",0,0,false,3,"University Blvd, Sugar Land, TX, US",29.5477083333,-95.5923466667,4,,,,4,,open,false,,,,Fort Bend,Texas,United States,Texas,Fort Bend,"",Iris pseudacorus,Yellow Iris,Plantae,47779,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Iridoideae,,Irideae,,Iris,,Iris pseudacorus,,,,
152257026,2023-03-19 18:18:43-05:00,2023-03-19,2023-03-19 23:18:43 UTC,Central Time (US & Canada),6585021,dakshprashar,,2023-03-25 16:18:07 UTC,2023-03-25 16:20:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152257026,https://inaturalist-open-data.s3.amazonaws.com/photos/262816233/medium.jpg,,"","",0,0,false,3,"Heather Meadows Ln, Sugar Land, TX, US",29.5424583333,-95.5958783333,4,,,,4,,,false,,,,Fort Bend,Texas,United States,Texas,Fort Bend,"",Sonchus asper,prickly sowthistle,Plantae,53269,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Hyoseridinae,Sonchus,,Sonchus asper,,,,
152257416,2023-03-19 18:44:51-05:00,2023-03-19,2023-03-19 23:44:51 UTC,Central Time (US & Canada),6585021,dakshprashar,,2023-03-25 16:20:45 UTC,2023-03-25 16:20:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152257416,https://inaturalist-open-data.s3.amazonaws.com/photos/262816268/medium.jpg,,"","",0,0,false,3,"Marble Creek Ln, Sugar Land, TX, US",29.5419833333,-95.5952533333,4,,,,4,,,false,,,,Fort Bend,Texas,United States,Texas,Fort Bend,"",Soliva sessilis,common soliva,Plantae,60150,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Cotulinae,Soliva,,Soliva sessilis,,,,
152269354,2023-03-25 11:25:44-04:00,2023-03-25,2023-03-25 15:25:44 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-03-25 17:59:04 UTC,2023-03-27 15:49:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152269354,https://inaturalist-open-data.s3.amazonaws.com/photos/262837767/medium.jpg,,"","",4,0,false,3,"Hudson River, New York, NY, US",40.70688275,-74.0225654,19690,,,,19690,,open,false,,,New York City,New York,New York,United States,New York,New York,Домашний голубь,Columba livia domestica,Feral Pigeon,Aves,122767,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Columba,,Columba livia,,,Columba livia domestica,
152269386,2023-03-25 12:59:15-05:00,2023-03-25,2023-03-25 17:59:15 UTC,Central Time (US & Canada),6585021,dakshprashar,,2023-03-25 17:59:25 UTC,2023-03-31 16:11:09 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152269386,https://inaturalist-open-data.s3.amazonaws.com/photos/262837835/medium.jpg,,"","",1,0,true,3,"S Galveston Ave, Pearland, TX, US",29.563937311,-95.2822108951,12,,,,12,,,false,,,,Brazoria,Texas,United States,Texas,Brazoria,common lantana,Lantana camara,common lantana,Plantae,50333,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,,Lantaneae,,Lantana,,Lantana camara,,,,
152269642,2023-03-24 17:30:30-04:00,2023-03-24,2023-03-24 21:30:30 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-03-25 18:01:50 UTC,2023-03-25 18:02:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152269642,https://inaturalist-open-data.s3.amazonaws.com/photos/262838384/medium.jpg,,"","",0,0,true,3,"Hudson River, New York, NY, US",40.70688275,-74.0225654,19690,,,,19690,,open,false,,,New York City,New York,New York,United States,New York,New York,"",Platycladus orientalis,Chinese arborvitae,Plantae,135659,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Cupressaceae,Cupressoideae,,,,Platycladus,,Platycladus orientalis,,,,
152269825,2023-03-25 11:02:52-07:00,2023-03-25,2023-03-25 18:02:52 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-25 18:03:31 UTC,2023-05-06 20:40:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152269825,https://inaturalist-open-data.s3.amazonaws.com/photos/262838622/medium.jpg,,"","",2,0,false,3,"Stanford University, Stanford, CA, US",37.4265235523,-122.1833957267,3,,,,3,,,false,,,,Santa Clara,California,United States,California,Santa Clara,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,
152269866,2023-03-24 17:28:29-04:00,2023-03-24,2023-03-24 21:28:29 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-03-25 18:04:01 UTC,2023-03-27 12:44:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152269866,https://inaturalist-open-data.s3.amazonaws.com/photos/262838784/medium.jpg,,"","",2,0,false,3,"Hudson River, New York, NY, US",40.70688275,-74.0225654,19690,,,,19690,,,false,,,New York City,New York,New York,United States,New York,New York,red deadnettle,Lamium purpureum,red deadnettle,Plantae,55851,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,,Lamium purpureum,,,,
152270141,2023-03-24 17:27:44-04:00,2023-03-24,2023-03-24 21:27:44 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-03-25 18:05:58 UTC,2023-04-25 22:47:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152270141,https://inaturalist-open-data.s3.amazonaws.com/photos/262839103/medium.jpg,,"","",1,0,false,3,"Hudson River, New York, NY, US",40.70688275,-74.0225654,19690,,,,19690,,,false,,,New York City,New York,New York,United States,New York,New York,Siberian squill,Scilla siberica,Siberian squill,Plantae,862704,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Scilloideae,,Hyacintheae,,Scilla,,Scilla siberica,,,,
152270212,2023-03-24 17:27:41-04:00,2023-03-24,2023-03-24 21:27:41 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-03-25 18:06:31 UTC,2023-03-25 18:41:08 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152270212,https://inaturalist-open-data.s3.amazonaws.com/photos/262839251/medium.jpg,,"","",1,0,true,3,"Hudson River, New York, NY, US",40.70688275,-74.0225654,19690,,,,19690,,,false,,,New York City,New York,New York,United States,New York,New York,Ирис сетчатый,Iris reticulata,Netted Iris,Plantae,128728,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Iridaceae,Iridoideae,,Irideae,,Iris,,Iris reticulata,,,,
152270336,2023-03-24 17:26:51-04:00,2023-03-24,2023-03-24 21:26:51 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-03-25 18:07:45 UTC,2023-03-25 18:07:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152270336,https://inaturalist-open-data.s3.amazonaws.com/photos/262839471/medium.jpg,,"","",0,0,true,3,"Hudson River, New York, NY, US",40.70688275,-74.0225654,19690,,,,19690,,,false,,,New York City,New York,New York,United States,New York,New York,"",Narcissus,daffodils,Plantae,53597,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,,,,,
152270439,2023-03-24 17:16:18-04:00,2023-03-24,2023-03-24 21:16:18 UTC,Eastern Time (US & Canada),6606490,shantagardner,,2023-03-25 18:08:34 UTC,2023-03-25 18:08:43 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152270439,https://inaturalist-open-data.s3.amazonaws.com/photos/262839672/medium.jpg,,"","",0,0,true,3,"North Atlantic Ocean, Norwalk, CT, US",40.9878817972,-73.4478539416,106072,,,,106072,,,false,,,,Fairfield,Connecticut,United States,Connecticut,Fairfield,"",Narcissus,daffodils,Plantae,53597,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,,,,,
152273359,2023-03-25 11:03:18-07:00,2023-03-25,2023-03-25 18:03:18 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-25 18:34:27 UTC,2023-03-25 18:34:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152273359,https://inaturalist-open-data.s3.amazonaws.com/photos/262845415/medium.jpg,,"","",0,0,true,3,"Stanford University, Stanford, CA, US",37.4265375082,-122.1834036895,4,,,,4,,,false,,,,Santa Clara,California,United States,California,Santa Clara,"",Salvia rosmarinus,Rosemary,Plantae,636795,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Salviinae,Salvia,,Salvia rosmarinus,,,,
152273377,2023-03-25 11:34:08-07:00,2023-03-25,2023-03-25 18:34:08 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-25 18:34:39 UTC,2023-03-25 18:34:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152273377,https://inaturalist-open-data.s3.amazonaws.com/photos/262845443/medium.jpg,,"","",0,0,false,3,"Stanford University, Stanford, CA, US",37.4268212775,-122.1831342952,3,,,,3,,open,false,,,,Santa Clara,California,United States,California,Santa Clara,"",Vicia sativa,Common Vetch,Plantae,53324,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Fabeae,,Vicia,,Vicia sativa,,,,
152273657,2023-03-25 11:36:18-07:00,2023-03-25,2023-03-25 18:36:18 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-25 18:36:31 UTC,2023-03-25 19:40:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152273657,https://inaturalist-open-data.s3.amazonaws.com/photos/262845816/medium.jpg,,"","",1,0,false,3,"Stanford University, Stanford, CA, US",37.4267443517,-122.1830174706,4,,,,4,,,false,,,,Santa Clara,California,United States,California,Santa Clara,Бурачник лекарственный,Borago officinalis,Borage,Plantae,52287,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Boragineae,Boragininae,Borago,,Borago officinalis,,,,
152274274,2023-03-25 11:41:47-07:00,2023-03-25,2023-03-25 18:41:47 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-25 18:42:00 UTC,2023-04-20 04:14:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152274274,https://inaturalist-open-data.s3.amazonaws.com/photos/262847122/medium.jpg,,"","",1,0,false,3,"Stanford University, Stanford, CA, US",37.426416222,-122.1820134671,3,,,,3,,,false,,,,Santa Clara,California,United States,California,Santa Clara,great brome,Bromus diandrus,great brome,Plantae,52702,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Bromeae,,Bromus,,Bromus diandrus,,,,
152307169,2023-03-25 16:27:18-07:00,2023-03-25,2023-03-25 23:27:18 UTC,Pacific Time (US & Canada),6560932,kateihanson,,2023-03-25 23:27:41 UTC,2023-04-02 22:07:50 UTC,casual,,https://www.inaturalist.org/observations/152307169,https://static.inaturalist.org/photos/264651335/medium.jpg,,"","",0,0,true,3,"Laurelwood Dr, San Jose, CA, US",37.2834221337,-121.9100262543,6,,,,6,,open,false,,,City of San Jose,Santa Clara,California,United States,California,Santa Clara,"",Acer palmatum,Japanese maple,Plantae,63512,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer palmatum,,,,
152309367,2023-03-25 11:04:19-07:00,2023-03-25,2023-03-25 18:04:19 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-25 23:51:07 UTC,2023-04-11 18:53:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152309367,https://inaturalist-open-data.s3.amazonaws.com/photos/262912274/medium.jpg,,"","",1,0,false,3,"Stanford University, Stanford, CA, US",37.4264033333,-122.18293,4,,,,4,,,false,,,,Santa Clara,California,United States,California,Santa Clara,Fern-leaf Yarrow,Achillea filipendulina,Fern-leaf Yarrow,Plantae,157924,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Matricariinae,Achillea,,Achillea filipendulina,,,,
152369638,2023-03-25 10:58:47-07:00,2023-03-25,2023-03-25 17:58:47 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-26 14:12:41 UTC,2023-03-26 15:17:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152369638,https://inaturalist-open-data.s3.amazonaws.com/photos/263026750/medium.jpg,,"","",1,0,false,3,"Stanford University, Stanford, CA, US",37.4264533333,-122.1836383333,4,,,,4,,,false,,,,Santa Clara,California,United States,California,Santa Clara,fava bean,Vicia faba,fava bean,Plantae,57309,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Fabeae,,Vicia,,Vicia faba,,,,
152369653,2023-03-25 10:58:45-07:00,2023-03-25,2023-03-25 17:58:45 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-26 14:12:50 UTC,2023-03-26 14:12:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152369653,https://inaturalist-open-data.s3.amazonaws.com/photos/263026763/medium.jpg,,"","",0,0,false,3,"Stanford University, Stanford, CA, US",37.4264333333,-122.18363,4,,,,4,,open,false,,,,Santa Clara,California,United States,California,Santa Clara,"",Poa annua,Annual Meadow-grass,Plantae,52808,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Poinae,Poa,,Poa annua,,,,
152370219,2023-03-25 11:43:04-07:00,2023-03-25,2023-03-25 18:43:04 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-26 14:18:04 UTC,2023-03-26 14:18:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152370219,https://inaturalist-open-data.s3.amazonaws.com/photos/263027794/medium.jpg,,"","",0,0,false,3,"Stanford University, Stanford, CA, US",37.4278873339,-122.1838584552,917,,,,917,,,false,,,,Santa Clara,California,United States,California,Santa Clara,"",Cynara cardunculus,Artichoke Thistle,Plantae,57563,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Carduinae,Cynara,,Cynara cardunculus,,,,
152391703,2023-03-26 12:46:33-04:00,2023-03-26,2023-03-26 16:46:33 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-26 17:10:04 UTC,2023-03-26 17:10:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152391703,https://inaturalist-open-data.s3.amazonaws.com/photos/263066659/medium.jpg,,"","",0,0,false,3,"Roberts Rd, Chattanooga, TN, US",35.0919805,-85.2151633333,4,,,,4,,,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,"",Narcissus,daffodils,Plantae,53597,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,,,,,
152392535,2023-03-26 12:51:22-04:00,2023-03-26,2023-03-26 16:51:22 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-26 17:17:03 UTC,2023-03-26 20:22:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152392535,https://inaturalist-open-data.s3.amazonaws.com/photos/263068213/medium.jpg,,"","",1,0,false,3,"Roberts Rd, Chattanooga, TN, US",35.0918278333,-85.21522,6,,,,6,,,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,bird's-eye speedwell,Veronica persica,bird's-eye speedwell,Plantae,55666,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica persica,,,,
152393731,2023-03-26 13:01:53-04:00,2023-03-26,2023-03-26 17:01:53 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-26 17:25:10 UTC,2023-05-06 20:40:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152393731,https://inaturalist-open-data.s3.amazonaws.com/photos/263069883/medium.jpg,,"","",3,0,false,3,"Roberts Rd, Chattanooga, TN, US",35.0922555,-85.2147866667,54,,,,54,,,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,
152393862,2023-03-26 13:00:01-04:00,2023-03-26,2023-03-26 17:00:01 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-26 17:26:11 UTC,2023-03-26 17:26:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152393862,https://inaturalist-open-data.s3.amazonaws.com/photos/263070117/medium.jpg,,"","",0,0,false,3,"Roberts Rd, Chattanooga, TN, US",35.0920416667,-85.2151133333,35,,,,35,,,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,"",Pyrus calleryana,Callery pear,Plantae,119793,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Pyrus,,Pyrus calleryana,,,,
152394273,2023-03-26 13:04:03-04:00,2023-03-26,2023-03-26 17:04:03 UTC,Eastern Time (US & Canada),6605812,jlcombs26,,2023-03-26 17:29:21 UTC,2023-03-26 17:29:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/152394273,https://inaturalist-open-data.s3.amazonaws.com/photos/263070816/medium.jpg,,"","",0,0,true,3,"Roberts Rd, Chattanooga, TN, US",35.0922861667,-85.2148583333,50,,,,50,,open,false,,,Chattanooga,Hamilton,Tennessee,United States,Tennessee,Hamilton,"",Acer palmatum,Japanese maple,Plantae,63512,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer palmatum,,,,
152541038,2023-03-27 15:51:17-04:00,2023-03-27,2023-03-27 19:51:17 UTC,Eastern Time (US & Canada),1426892,hannahw6,,2023-03-27 19:59:43 UTC,2023-03-28 22:59:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152541038,https://inaturalist-open-data.s3.amazonaws.com/photos/263358173/medium.jpg,,"","",2,0,false,3,"Colby College, Waterville, ME, US",44.5640457329,-69.6626938787,4,,,,4,,,false,,,,Kennebec,Maine,United States,Maine,Kennebec,Asian Lady Beetle,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Harmonia,,Harmonia axyridis,,,,
152849228,2023-03-28 18:59:56-04:00,2023-03-28,2023-03-28 22:59:56 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-03-30 17:46:11 UTC,2023-04-11 18:43:54 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/152849228,https://inaturalist-open-data.s3.amazonaws.com/photos/263912415/medium.jpg,,"","",1,0,false,3,"Monterey, CA, US",36.559224866,-121.7592664832,2448,,,,2448,,,false,,,,Monterey,California,United States,California,Monterey,Common Earthworm,Lumbricus terrestris,Common Earthworm,Animalia,81545,Animalia,Annelida,,,Clitellata,Oligochaeta,,Crassiclitellata,Lumbricina,,Lumbricidae,,,,,Lumbricus,,Lumbricus terrestris,,,,
152996283,2023-03-25 11:28:04-07:00,2023-03-25,2023-03-25 18:28:04 UTC,Pacific Time (US & Canada),1426892,hannahw6,,2023-04-01 02:02:11 UTC,2023-04-11 18:39:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/152996283,https://inaturalist-open-data.s3.amazonaws.com/photos/264188699/medium.jpg,,"","",1,0,false,3,"Stanford University, Stanford, CA, US",37.42645,-122.1837383333,4,,,,4,,,false,,,,Santa Clara,California,United States,California,Santa Clara,Common Earthworm,Lumbricus terrestris,Common Earthworm,Animalia,81545,Animalia,Annelida,,,Clitellata,Oligochaeta,,Crassiclitellata,Lumbricina,,Lumbricidae,,,,,Lumbricus,,Lumbricus terrestris,,,,
